"id_clientes","cliente","endereco","id_concessionarias","data_inclusao","data_atualizacao"
261296,"César Carla Souza","Alameda Vicente da Inovação, 9904",5,"2025-12-29 23:50:02.126199+00","2025-12-29 23:50:02.126199+00"
261390,"Fernanda Clara Pereira","Passagem Paulista da Felicidade, 1480",29,"2025-12-30 07:40:01.567413+00","2025-12-30 07:40:01.567413+00"
260526,"Carlos da Fernandes","Rua Industrial da Montanha, 8565",6,"2025-12-27 07:40:01.408643+00","2025-12-27 07:40:01.408643+00"
260623,"Renata Eduardo Almeida","Passagem Pinheiros dos Viajantes, 3293",19,"2025-12-27 15:45:01.635921+00","2025-12-27 15:45:01.635921+00"
260720,"Caio de Cavalcanti","Beco Central da Vida, 9366",13,"2025-12-27 23:50:02.098452+00","2025-12-27 23:50:02.098452+00"
260238,"Luiz das Mendes","Vila Sete de Setembro do Mar, 8749",7,"2025-12-26 07:40:02.074068+00","2025-12-26 07:40:02.074068+00"
260335,"Marcelo Fábio Pereira","Praça Ipiranga do Lago, 9469",7,"2025-12-26 15:45:01.524506+00","2025-12-26 15:45:01.524506+00"
260432,"Alexandre da Dias","Vila Santa da Liberdade, 754",25,"2025-12-26 23:50:01.289458+00","2025-12-26 23:50:01.289458+00"
260815,"Fernanda Eduardo Castro","Vila Laranjeiras do Sol, 3311",9,"2025-12-28 07:45:01.570865+00","2025-12-28 07:45:01.570865+00"
260912,"César Samuel Souza","Avenida Jardim da Saúde, 4115",13,"2025-12-28 15:50:01.533579+00","2025-12-28 15:50:01.533579+00"
261009,"Felipe Clara Mendes","Estrada Santo do Campo, 9035",18,"2025-12-28 23:55:01.747909+00","2025-12-28 23:55:01.747909+00"
261103,"Fernando Leonardo Campos","Largo Independência do Bosque, 5883",13,"2025-12-29 07:45:02.001635+00","2025-12-29 07:45:02.001635+00"
261200,"Fernanda e Pereira","Largo Paulista da Montanha, 6009",28,"2025-12-29 15:50:01.566031+00","2025-12-29 15:50:01.566031+00"
261297,"Simone de Santos","Beco Bandeirantes dos Viajantes, 5569",28,"2025-12-29 23:55:01.26826+00","2025-12-29 23:55:01.26826+00"
261391,"Rodrigo Fábio Araújo","Estrada Zumbi dos Viajantes, 838",20,"2025-12-30 07:45:01.792132+00","2025-12-30 07:45:01.792132+00"
260527,"André Luís Carvalho","Beco Amazonas das Rosas, 5907",29,"2025-12-27 07:45:01.561469+00","2025-12-27 07:45:01.561469+00"
260624,"Julia e Moura","Rodovia Duque da Vida, 3266",23,"2025-12-27 15:50:01.797748+00","2025-12-27 15:50:01.797748+00"
260721,"Tatiana Sofia Ribeiro","Rua Vitória do Pacífico, 8528",14,"2025-12-27 23:55:01.251338+00","2025-12-27 23:55:01.251338+00"
260239,"Gustavo das Pereira","Avenida São João da Inovação, 7680",21,"2025-12-26 07:45:01.230999+00","2025-12-26 07:45:01.230999+00"
260336,"Marcos Leonardo Souza","Estrada Doutor da Floresta, 4444",16,"2025-12-26 15:50:01.691547+00","2025-12-26 15:50:01.691547+00"
260433,"Ana Lucas Mendes","Passagem Internacional da Felicidade, 8614",24,"2025-12-26 23:55:01.437046+00","2025-12-26 23:55:01.437046+00"
260816,"César Antônio Monteiro","Praça Nossa Senhora dos Pássaros, 4656",16,"2025-12-28 07:50:01.726557+00","2025-12-28 07:50:01.726557+00"
260913,"Henrique dos Barbosa","Travessa Bandeirantes da Praia, 1226",25,"2025-12-28 15:55:01.695469+00","2025-12-28 15:55:01.695469+00"
261010,"Bruno Eduardo Monteiro","Beco Oliveira da Paz, 6872",5,"2025-12-29 00:00:02.087175+00","2025-12-29 00:00:02.087175+00"
261104,"Sara da Oliveira","Praça Marquês das Estrelas, 4427",13,"2025-12-29 07:50:01.14006+00","2025-12-29 07:50:01.14006+00"
261201,"Alexandre Sofia Castro","Via Paulista do Sol, 1191",13,"2025-12-29 15:55:01.714753+00","2025-12-29 15:55:01.714753+00"
261298,"Fernanda Lucas Freitas","Rua Bandeirantes do Porto, 9564",13,"2025-12-30 00:00:01.415486+00","2025-12-30 00:00:01.415486+00"
261392,"Tatiana Lucas Martins","Avenida Bandeirantes Vinhedos, 1279",3,"2025-12-30 07:50:01.95854+00","2025-12-30 07:50:01.95854+00"
260528,"Cristina Carolina Santos","Praça Vicente do Campo, 3466",28,"2025-12-27 07:50:01.739182+00","2025-12-27 07:50:01.739182+00"
260625,"Gabriela Marcos Barbosa","Rua Voluntários do Lago, 1253",5,"2025-12-27 15:55:01.977309+00","2025-12-27 15:55:01.977309+00"
260722,"Leonardo Ricardo Carvalho","Vila Coronel da Estação, 5060",16,"2025-12-28 00:00:01.620337+00","2025-12-28 00:00:01.620337+00"
260240,"Henrique Antônio Carvalho","Estrada Kennedy da Aventura, 618",28,"2025-12-26 07:50:01.366786+00","2025-12-26 07:50:01.366786+00"
260337,"Camila Fernando Martins","Travessa Voluntários das Estrelas, 5525",16,"2025-12-26 15:55:01.88192+00","2025-12-26 15:55:01.88192+00"
260434,"Nathalia da Pinto","Beco Flores do Bosque, 8164",20,"2025-12-27 00:00:01.654749+00","2025-12-27 00:00:01.654749+00"
260817,"Juliana Antônio Gomes","Avenida Doutor dos Navegantes, 7971",23,"2025-12-28 07:55:01.89106+00","2025-12-28 07:55:01.89106+00"
260914,"Fernanda Gustavo Dias","Via Ipiranga da Aventura, 2279",13,"2025-12-28 16:00:01.880408+00","2025-12-28 16:00:01.880408+00"
261011,"Beatriz Ricardo Costa","Estrada Tiradentes dos Navegantes, 6485",27,"2025-12-29 00:05:01.283223+00","2025-12-29 00:05:01.283223+00"
261105,"Diego Rafael Almeida","Travessa Atlântica do Bosque, 8080",11,"2025-12-29 07:55:01.281239+00","2025-12-29 07:55:01.281239+00"
261202,"Juliana Carolina Moura","Alameda Internacional do Campo, 2078",25,"2025-12-29 16:00:01.88185+00","2025-12-29 16:00:01.88185+00"
261299,"Gustavo Antônio Freitas","Rodovia Barão do Porto, 4728",4,"2025-12-30 00:05:01.579425+00","2025-12-30 00:05:01.579425+00"
261393,"Lívia Márcia Martins","Beco Savassi da Paz, 8230",19,"2025-12-30 07:55:01.101325+00","2025-12-30 07:55:01.101325+00"
260529,"Simone Clara Alves","Beco Paulista do Vale, 1991",13,"2025-12-27 07:55:01.912061+00","2025-12-27 07:55:01.912061+00"
260626,"Renata Gustavo Barros","Avenida Santana da Inovação, 9690",21,"2025-12-27 16:00:01.109653+00","2025-12-27 16:00:01.109653+00"
260723,"Felipe Fábio Ribeiro","Avenida Flores do Bosque, 9405",8,"2025-12-28 00:05:02.12745+00","2025-12-28 00:05:02.12745+00"
260241,"Camila Pedro Souza","Rua Santa dos Navegantes, 7733",22,"2025-12-26 07:55:01.521393+00","2025-12-26 07:55:01.521393+00"
260338,"Clara Carolina Mendes","Rua Savassi do Futuro, 3012",29,"2025-12-26 16:00:02.077586+00","2025-12-26 16:00:02.077586+00"
260435,"Gustavo Fábio Araújo","Rua Zumbi da Lua, 6623",18,"2025-12-27 00:05:01.831259+00","2025-12-27 00:05:01.831259+00"
260818,"Patrícia Márcia Monteiro","Largo Tiradentes das Rosas, 1197",14,"2025-12-28 08:00:02.102057+00","2025-12-28 08:00:02.102057+00"
260915,"Mariana Rosa Barros","Largo Nossa Senhora dos Pássaros, 760",5,"2025-12-28 16:05:02.05308+00","2025-12-28 16:05:02.05308+00"
261012,"Tatiana Paula Rocha","Passagem Vicente da Fonte, 8598",10,"2025-12-29 00:10:01.412119+00","2025-12-29 00:10:01.412119+00"
261106,"Gustavo José Moura","Alameda Padre da Montanha, 1653",3,"2025-12-29 08:00:01.4271+00","2025-12-29 08:00:01.4271+00"
261203,"Clara Sofia Cavalcanti","Rodovia Tocantins da Prosperidade, 920",21,"2025-12-29 16:05:02.076903+00","2025-12-29 16:05:02.076903+00"
261300,"Caio João Fernandes","Beco Rainha da Floresta, 9007",5,"2025-12-30 00:10:01.716601+00","2025-12-30 00:10:01.716601+00"
261394,"Isabela Ana Ribeiro","Rua Rei da Lua, 4964",25,"2025-12-30 08:00:01.240515+00","2025-12-30 08:00:01.240515+00"
260530,"Larissa do Santos","Praça Ipiranga da Montanha, 7022",25,"2025-12-27 08:00:02.115098+00","2025-12-27 08:00:02.115098+00"
260627,"Vanessa Rosa Pereira","Avenida Brasil do Bosque, 3981",4,"2025-12-27 16:05:01.221034+00","2025-12-27 16:05:01.221034+00"
260724,"Alexandre José Fernandes","Via Xavier do Vale, 989",1,"2025-12-28 00:10:01.273755+00","2025-12-28 00:10:01.273755+00"
260242,"Carlos da Lima","Passagem Coronel do Vale, 8345",5,"2025-12-26 08:00:01.703524+00","2025-12-26 08:00:01.703524+00"
260339,"Fernanda Gustavo Mendes","Avenida Bandeirantes das Acácias, 8704",21,"2025-12-26 16:05:01.214681+00","2025-12-26 16:05:01.214681+00"
260436,"André Márcia Silva","Travessa Oliveira da Colina, 7504",21,"2025-12-27 00:10:02.00112+00","2025-12-27 00:10:02.00112+00"
260819,"Isabela Carla Fernandes","Travessa Industrial da Lua, 8501",27,"2025-12-28 08:05:01.255466+00","2025-12-28 08:05:01.255466+00"
260916,"Carlos das Freitas","Via Nossa Senhora dos Navegantes, 1727",13,"2025-12-28 16:10:01.171172+00","2025-12-28 16:10:01.171172+00"
261013,"Fernanda Fábio Monteiro","Rodovia Oliveira das Estrelas, 3077",28,"2025-12-29 00:15:01.655509+00","2025-12-29 00:15:01.655509+00"
261107,"Diego Leonardo Martins","Passagem Nossa Senhora da Saúde, 9050",25,"2025-12-29 08:05:01.582717+00","2025-12-29 08:05:01.582717+00"
261204,"Bruno de Cavalcanti","Alameda Flores da Floresta, 1003",7,"2025-12-29 16:10:01.218832+00","2025-12-29 16:10:01.218832+00"
261301,"Marcos e Lima","Praça Xavier da Tecnologia, 4499",6,"2025-12-30 00:15:01.869585+00","2025-12-30 00:15:01.869585+00"
261395,"Beatriz das Gomes","Largo Jardim do Bosque, 7286",5,"2025-12-30 08:05:01.39402+00","2025-12-30 08:05:01.39402+00"
260531,"Tiago dos Moura","Avenida Pinheiros do Lago, 6598",17,"2025-12-27 08:05:01.263378+00","2025-12-27 08:05:01.263378+00"
260628,"Eduardo João Cavalcanti","Estrada Xavier da Praia, 2214",15,"2025-12-27 16:10:01.354034+00","2025-12-27 16:10:01.354034+00"
260725,"Fernando Gustavo Castro","Rua Barão dos Viajantes, 539",25,"2025-12-28 00:15:01.429753+00","2025-12-28 00:15:01.429753+00"
260243,"Luiz do Castro","Rua Palmeiras da Tecnologia, 5507",16,"2025-12-26 08:05:01.929424+00","2025-12-26 08:05:01.929424+00"
260340,"Cristina Rafael Souza","Rodovia Xavier dos Viajantes, 582",13,"2025-12-26 16:10:01.350424+00","2025-12-26 16:10:01.350424+00"
260437,"Eduardo Maria Cavalcanti","Via Marquês dos Navegantes, 3304",13,"2025-12-27 00:15:01.141705+00","2025-12-27 00:15:01.141705+00"
260820,"Lívia Maria Dias","Passagem Vitória da Tecnologia, 9713",5,"2025-12-28 08:10:01.390521+00","2025-12-28 08:10:01.390521+00"
260917,"Tatiana do Fernandes","Rua Atlântica dos Navegantes, 8665",5,"2025-12-28 16:15:01.311633+00","2025-12-28 16:15:01.311633+00"
261014,"Rodrigo Antônio Cardoso","Estrada Independência do Sol, 7082",20,"2025-12-29 00:20:01.809108+00","2025-12-29 00:20:01.809108+00"
261108,"Mateus João Silva","Vila Santa da Lua, 8056",28,"2025-12-29 08:10:01.720716+00","2025-12-29 08:10:01.720716+00"
261205,"André Maria Silva","Beco Doutor da Pedra, 5627",11,"2025-12-29 16:15:01.366458+00","2025-12-29 16:15:01.366458+00"
261302,"Nathalia do Fernandes","Travessa Internacional da Lua, 7272",5,"2025-12-30 00:20:02.042898+00","2025-12-30 00:20:02.042898+00"
261396,"Diego Sofia Souza","Travessa Rainha da Pedra, 5366",9,"2025-12-30 08:10:01.532445+00","2025-12-30 08:10:01.532445+00"
260532,"Larissa Leonardo Campos","Via São Pedro dos Pinhais, 8082",16,"2025-12-27 08:10:01.392902+00","2025-12-27 08:10:01.392902+00"
260629,"Julia Márcia Rocha","Rua Duque da Saúde, 7440",27,"2025-12-27 16:15:01.496835+00","2025-12-27 16:15:01.496835+00"
260726,"Larissa dos Santos","Alameda Atlântica dos Pássaros, 1042",21,"2025-12-28 00:20:01.5997+00","2025-12-28 00:20:01.5997+00"
260244,"Isabela do Cavalcanti","Vila Vitória da Colina, 1579",1,"2025-12-26 08:10:02.1284+00","2025-12-26 08:10:02.1284+00"
260341,"Gabriel Carolina Barros","Largo Santana do Pacífico, 572",28,"2025-12-26 16:15:01.519614+00","2025-12-26 16:15:01.519614+00"
260438,"Sara e Carvalho","Passagem Libertadores da Vida, 1305",28,"2025-12-27 00:20:01.499322+00","2025-12-27 00:20:01.499322+00"
260821,"César Marcos Freitas","Via Monteiro da Inovação, 614",5,"2025-12-28 08:15:01.535309+00","2025-12-28 08:15:01.535309+00"
260918,"Aline Rafael Carvalho","Largo Palmeiras da Floresta, 6572",13,"2025-12-28 16:20:01.448482+00","2025-12-28 16:20:01.448482+00"
261015,"Camila Luís Freitas","Travessa Duque do Lago, 4152",4,"2025-12-29 00:25:02.016469+00","2025-12-29 00:25:02.016469+00"
261109,"Carlos Rafael Cavalcanti","Rodovia Palmeiras da Praia, 3885",9,"2025-12-29 08:15:01.876811+00","2025-12-29 08:15:01.876811+00"
261206,"Carlos Lucas Moura","Praça Nossa Senhora do Porto, 5073",4,"2025-12-29 16:20:01.516357+00","2025-12-29 16:20:01.516357+00"
261303,"Tatiana dos Pinto","Avenida Quintino dos Santos, 9666",13,"2025-12-30 00:25:01.182263+00","2025-12-30 00:25:01.182263+00"
261397,"Clara Juliana Santos","Travessa Duque da Fonte, 6659",14,"2025-12-30 08:15:01.676615+00","2025-12-30 08:15:01.676615+00"
260533,"Gabriel Leonardo Almeida","Via Palmeiras das Américas, 3994",8,"2025-12-27 08:15:01.533149+00","2025-12-27 08:15:01.533149+00"
260630,"André Fernando Campos","Passagem Industrial dos Viajantes, 4471",21,"2025-12-27 16:20:01.646773+00","2025-12-27 16:20:01.646773+00"
260727,"Rodrigo Fernando Rocha","Vila Industrial da Fonte, 9054",13,"2025-12-28 00:25:01.834821+00","2025-12-28 00:25:01.834821+00"
260245,"Caio e Alves","Avenida Santo do Pacífico, 3556",20,"2025-12-26 08:15:01.280267+00","2025-12-26 08:15:01.280267+00"
260342,"César de Rocha","Vila Rei da Aventura, 6057",26,"2025-12-26 16:20:01.654979+00","2025-12-26 16:20:01.654979+00"
260439,"Rodrigo e Cardoso","Estrada Paulista dos Viajantes, 5780",14,"2025-12-27 00:25:01.661459+00","2025-12-27 00:25:01.661459+00"
260822,"Bruno Rafael Mendes","Avenida Xavier da Prosperidade, 5130",13,"2025-12-28 08:20:01.703637+00","2025-12-28 08:20:01.703637+00"
260919,"Carlos Pedro Santos","Rua Rei da Inovação, 1539",5,"2025-12-28 16:25:01.594884+00","2025-12-28 16:25:01.594884+00"
261016,"Marcelo Marcos Silva","Estrada Juscelino da Fonte, 6578",11,"2025-12-29 00:30:02.036456+00","2025-12-29 00:30:02.036456+00"
261110,"Felipe Felipe Barbosa","Travessa Kennedy do Bosque, 3145",21,"2025-12-29 08:20:02.043571+00","2025-12-29 08:20:02.043571+00"
261207,"Rafael João Pinto","Rodovia Savassi da Prosperidade, 1350",28,"2025-12-29 16:25:01.666095+00","2025-12-29 16:25:01.666095+00"
261304,"Eduardo Eduardo Barros","Via Libertadores do Vale, 6608",16,"2025-12-30 00:30:01.225606+00","2025-12-30 00:30:01.225606+00"
261398,"Caio Paula Araújo","Rua Doutor da Pedra, 5672",5,"2025-12-30 08:20:01.845415+00","2025-12-30 08:20:01.845415+00"
260534,"Gustavo Fábio Pereira","Beco Central da Montanha, 4036",2,"2025-12-27 08:20:01.665505+00","2025-12-27 08:20:01.665505+00"
260631,"Renata do Nascimento","Vila Oliveira do Pacífico, 7014",14,"2025-12-27 16:25:01.812418+00","2025-12-27 16:25:01.812418+00"
260728,"Lucas das Barros","Alameda Bandeirantes dos Peixes, 6743",25,"2025-12-28 00:30:01.986541+00","2025-12-28 00:30:01.986541+00"
260246,"Gustavo dos Santos","Largo Sete de Setembro da Liberdade, 6553",5,"2025-12-26 08:20:01.424447+00","2025-12-26 08:20:01.424447+00"
260343,"Mariana Márcia Cardoso","Passagem Nossa Senhora da Liberdade, 9482",2,"2025-12-26 16:25:01.825059+00","2025-12-26 16:25:01.825059+00"
260440,"Ana Carla Freitas","Travessa Pinheiros do Sol, 1933",12,"2025-12-27 00:30:01.844183+00","2025-12-27 00:30:01.844183+00"
260823,"Tatiana Carla Martins","Alameda São Pedro da Prosperidade, 2586",23,"2025-12-28 08:25:01.987592+00","2025-12-28 08:25:01.987592+00"
260920,"Isabela Alice Barros","Alameda Amazonas da Saúde, 2286",5,"2025-12-28 16:30:01.740174+00","2025-12-28 16:30:01.740174+00"
261017,"Aline Clara Castro","Rodovia Vicente Vinhedos, 6514",16,"2025-12-29 00:35:01.186721+00","2025-12-29 00:35:01.186721+00"
261111,"Gabriela Gustavo Pereira","Alameda Central da Montanha, 7540",13,"2025-12-29 08:25:01.220126+00","2025-12-29 08:25:01.220126+00"
261208,"Renata do Almeida","Travessa Industrial Vinhedos, 2354",14,"2025-12-29 16:30:01.825369+00","2025-12-29 16:30:01.825369+00"
261305,"Isabela Paula Fernandes","Passagem Paulista das Estrelas, 5243",12,"2025-12-30 00:35:01.366156+00","2025-12-30 00:35:01.366156+00"
261399,"Simone Felipe Barros","Travessa Barão dos Santos, 7446",1,"2025-12-30 08:25:02.099274+00","2025-12-30 08:25:02.099274+00"
260535,"Marcos Carla Araújo","Estrada Duque dos Coqueiros, 8216",7,"2025-12-27 08:25:01.882818+00","2025-12-27 08:25:01.882818+00"
260632,"Eduardo Fernando Pinto","Rodovia Padre do Sol, 6319",10,"2025-12-27 16:30:01.892178+00","2025-12-27 16:30:01.892178+00"
260729,"Clara Samuel Alves","Passagem Paulista da Mata, 7010",16,"2025-12-28 00:35:01.139764+00","2025-12-28 00:35:01.139764+00"
260247,"Camila Alice Nascimento","Alameda Santo do Porto, 2748",25,"2025-12-26 08:25:01.574972+00","2025-12-26 08:25:01.574972+00"
260344,"Leonardo de Almeida","Alameda Juscelino dos Peixes, 3978",15,"2025-12-26 16:30:01.9808+00","2025-12-26 16:30:01.9808+00"
260441,"Caio Francisco Dias","Via Ipiranga das Estrelas, 7144",29,"2025-12-27 00:35:02.017091+00","2025-12-27 00:35:02.017091+00"
260824,"Daniela Maria Barbosa","Rodovia Padre da Serra, 3139",6,"2025-12-28 08:30:01.126687+00","2025-12-28 08:30:01.126687+00"
260921,"Lívia Samuel Costa","Travessa Pinheiros das Acácias, 9095",8,"2025-12-28 16:35:01.687003+00","2025-12-28 16:35:01.687003+00"
261018,"Vanessa Rosa Castro","Rua Independência do Bosque, 9012",13,"2025-12-29 00:40:01.318957+00","2025-12-29 00:40:01.318957+00"
261112,"Gabriel Rafael Cavalcanti","Largo Padre do Mar, 1140",21,"2025-12-29 08:30:01.359236+00","2025-12-29 08:30:01.359236+00"
261209,"Gabriel Francisco Gomes","Vila Vicente da Estação, 4681",20,"2025-12-29 16:35:01.730849+00","2025-12-29 16:35:01.730849+00"
261306,"Simone Fábio Rodrigues","Travessa Jardim da Serra, 1377",15,"2025-12-30 00:40:01.491916+00","2025-12-30 00:40:01.491916+00"
261400,"Fernando Carolina Silva","Travessa Rei do Futuro, 8137",27,"2025-12-30 08:30:01.25751+00","2025-12-30 08:30:01.25751+00"
260536,"Patrícia Maria Costa","Rua Central dos Coqueiros, 5250",2,"2025-12-27 08:30:02.069228+00","2025-12-27 08:30:02.069228+00"
260633,"Renata Luís Ribeiro","Via Santa do Mar, 1613",25,"2025-12-27 16:35:02.084268+00","2025-12-27 16:35:02.084268+00"
260730,"Fernando Fernando Silva","Largo Sete de Setembro das Américas, 5838",13,"2025-12-28 00:40:01.271472+00","2025-12-28 00:40:01.271472+00"
260248,"Marcelo Fernando Nascimento","Travessa Paulista do Vale, 6563",23,"2025-12-26 08:30:01.692605+00","2025-12-26 08:30:01.692605+00"
260345,"Mateus Rosa Martins","Estrada Libertadores das Acácias, 3453",12,"2025-12-26 16:35:01.886016+00","2025-12-26 16:35:01.886016+00"
260442,"Aline Ana Pereira","Beco Principal dos Santos, 5000",14,"2025-12-27 00:40:01.160121+00","2025-12-27 00:40:01.160121+00"
260825,"Felipe Lucas Dias","Rua Marquês da Estação, 1102",13,"2025-12-28 08:35:01.264176+00","2025-12-28 08:35:01.264176+00"
260922,"Juliana Carolina Lima","Passagem Zumbi da Inovação, 9555",2,"2025-12-28 16:40:01.826947+00","2025-12-28 16:40:01.826947+00"
261019,"Nathalia Rafael Almeida","Estrada Santana das Américas, 9955",20,"2025-12-29 00:45:01.452064+00","2025-12-29 00:45:01.452064+00"
261113,"Mariana Eduardo Rocha","Rodovia Coronel dos Navegantes, 8666",3,"2025-12-29 08:35:01.518239+00","2025-12-29 08:35:01.518239+00"
261210,"Clara Clara Monteiro","Vila Flores do Bosque, 7108",25,"2025-12-29 16:40:01.89179+00","2025-12-29 16:40:01.89179+00"
261307,"Rafael Leonardo Carvalho","Passagem Kennedy das Rosas, 2268",5,"2025-12-30 00:45:01.634345+00","2025-12-30 00:45:01.634345+00"
261401,"Fernando Ricardo Mendes","Largo Kennedy da Fonte, 6626",20,"2025-12-30 08:35:01.394319+00","2025-12-30 08:35:01.394319+00"
260537,"Vanessa Rosa Moura","Praça Palmeiras do Mar, 9265",6,"2025-12-27 08:35:01.209229+00","2025-12-27 08:35:01.209229+00"
260634,"Daniela Carolina Monteiro","Passagem Rei dos Viajantes, 5446",25,"2025-12-27 16:40:01.212125+00","2025-12-27 16:40:01.212125+00"
260731,"Fernando Francisco Oliveira","Rodovia Vitória das Estrelas, 9054",21,"2025-12-28 00:45:01.416641+00","2025-12-28 00:45:01.416641+00"
260249,"Mariana Carolina Silva","Rua Bandeirantes da Floresta, 4681",13,"2025-12-26 08:35:01.878964+00","2025-12-26 08:35:01.878964+00"
260346,"Simone Juliana Nascimento","Avenida Tiradentes do Porto, 5932",14,"2025-12-26 16:40:02.076325+00","2025-12-26 16:40:02.076325+00"
260443,"Beatriz dos Souza","Largo Paulista da Liberdade, 4408",11,"2025-12-27 00:45:01.312508+00","2025-12-27 00:45:01.312508+00"
260826,"Gabriel e Mendes","Passagem Juscelino do Sol, 8465",13,"2025-12-28 08:40:01.386841+00","2025-12-28 08:40:01.386841+00"
260923,"Bruno João Dias","Estrada Santo da Mata, 2332",13,"2025-12-28 16:45:01.979399+00","2025-12-28 16:45:01.979399+00"
261020,"Mateus Luís Alves","Beco Santo do Campo, 3685",9,"2025-12-29 00:50:01.587927+00","2025-12-29 00:50:01.587927+00"
261114,"Eduardo Juliana Rodrigues","Via Amazonas dos Navegantes, 6401",12,"2025-12-29 08:40:01.668503+00","2025-12-29 08:40:01.668503+00"
261211,"Henrique Ricardo Mendes","Beco Libertadores da Praia, 4116",22,"2025-12-29 16:45:02.066658+00","2025-12-29 16:45:02.066658+00"
261308,"Tiago Carolina Cardoso","Estrada Pinheiros do Pacífico, 1961",24,"2025-12-30 00:50:01.768165+00","2025-12-30 00:50:01.768165+00"
261402,"Renata Leonardo Pinto","Via Voluntários da Esperança, 9041",4,"2025-12-30 08:40:01.532529+00","2025-12-30 08:40:01.532529+00"
260538,"César Sofia Moura","Passagem Amazonas da Lua, 5565",28,"2025-12-27 08:40:01.333159+00","2025-12-27 08:40:01.333159+00"
260635,"Eduardo Marcos Araújo","Travessa Voluntários do Futuro, 7922",7,"2025-12-27 16:45:01.349649+00","2025-12-27 16:45:01.349649+00"
260732,"Gabriel dos Rodrigues","Travessa Principal da Felicidade, 5481",2,"2025-12-28 00:50:01.577574+00","2025-12-28 00:50:01.577574+00"
260250,"Renata Marcos Gomes","Vila Central da Fonte, 8573",15,"2025-12-26 08:40:02.038379+00","2025-12-26 08:40:02.038379+00"
260347,"Patrícia Marcos Nascimento","Estrada Imperador do Bosque, 1637",7,"2025-12-26 16:45:01.256171+00","2025-12-26 16:45:01.256171+00"
260444,"Lívia Rafael Gomes","Avenida Xavier da Lua, 715",18,"2025-12-27 00:50:01.443307+00","2025-12-27 00:50:01.443307+00"
260827,"Tatiana de Cavalcanti","Largo Laranjeiras da Vida, 1861",14,"2025-12-28 08:45:01.518539+00","2025-12-28 08:45:01.518539+00"
260924,"Renata Alice Lima","Largo Oliveira da Montanha, 9969",13,"2025-12-28 16:50:01.107655+00","2025-12-28 16:50:01.107655+00"
261021,"Mariana Juliana Oliveira","Travessa Santo da Paz, 6336",6,"2025-12-29 00:55:01.737392+00","2025-12-29 00:55:01.737392+00"
261115,"André Maria Santos","Via Savassi da Aventura, 4489",13,"2025-12-29 08:45:01.852443+00","2025-12-29 08:45:01.852443+00"
261212,"Tatiana Lucas Araújo","Avenida Rei do Bosque, 8579",6,"2025-12-29 16:50:01.205887+00","2025-12-29 16:50:01.205887+00"
261309,"Julia Sofia Lima","Rua Xavier dos Coqueiros, 7401",29,"2025-12-30 00:55:01.972341+00","2025-12-30 00:55:01.972341+00"
261403,"Juliana Clara Mendes","Alameda Central da Inovação, 6891",18,"2025-12-30 08:45:01.7003+00","2025-12-30 08:45:01.7003+00"
260539,"Tatiana dos Rodrigues","Rua Xavier das Estrelas, 4446",28,"2025-12-27 08:45:01.47583+00","2025-12-27 08:45:01.47583+00"
260636,"Gabriel Fábio Pereira","Avenida Xavier do Pacífico, 6596",4,"2025-12-27 16:50:01.490444+00","2025-12-27 16:50:01.490444+00"
260733,"Camila Carolina Moura","Vila Monteiro da Serra, 3644",25,"2025-12-28 00:55:01.722492+00","2025-12-28 00:55:01.722492+00"
260251,"César Lucas Pereira","Rua Barão das Acácias, 7765",5,"2025-12-26 08:45:01.185171+00","2025-12-26 08:45:01.185171+00"
260348,"Renata Márcia Martins","Alameda Internacional do Mar, 1127",18,"2025-12-26 16:50:01.390936+00","2025-12-26 16:50:01.390936+00"
260445,"Nathalia de Barbosa","Rua Savassi Vinhedos, 1763",13,"2025-12-27 00:55:01.588497+00","2025-12-27 00:55:01.588497+00"
260828,"Gabriel Eduardo Pereira","Alameda Brasil da Liberdade, 6179",19,"2025-12-28 08:50:01.656157+00","2025-12-28 08:50:01.656157+00"
260925,"Marcelo Gustavo Cavalcanti","Estrada Monteiro da Floresta, 1068",14,"2025-12-28 16:55:01.243157+00","2025-12-28 16:55:01.243157+00"
261022,"Gustavo da Almeida","Passagem Marquês do Lago, 1346",14,"2025-12-29 01:00:01.894909+00","2025-12-29 01:00:01.894909+00"
261116,"Leonardo Carolina Pereira","Beco Palmeiras da Floresta, 5489",28,"2025-12-29 08:50:02.046458+00","2025-12-29 08:50:02.046458+00"
261213,"Camila Carolina Pinto","Largo Padre da Lua, 1895",19,"2025-12-29 16:55:01.356626+00","2025-12-29 16:55:01.356626+00"
261310,"Diego Rosa Barros","Rua Oliveira do Vale, 663",19,"2025-12-30 01:00:01.126146+00","2025-12-30 01:00:01.126146+00"
261404,"Marcos José Oliveira","Rodovia Bandeirantes da Felicidade, 6131",13,"2025-12-30 08:50:01.8466+00","2025-12-30 08:50:01.8466+00"
260540,"Lucas Rosa Mendes","Largo Savassi da Mata, 8423",16,"2025-12-27 08:50:01.612412+00","2025-12-27 08:50:01.612412+00"
260637,"Sara do Moura","Alameda Pinheiros dos Pinhais, 3792",5,"2025-12-27 16:55:01.638102+00","2025-12-27 16:55:01.638102+00"
260734,"Larissa Ana Castro","Avenida Santo Vinhedos, 6011",9,"2025-12-28 01:00:01.882325+00","2025-12-28 01:00:01.882325+00"
260252,"Cristina Rosa Silva","Praça Duque da Estação, 8098",21,"2025-12-26 08:50:01.331824+00","2025-12-26 08:50:01.331824+00"
